"Link","Type","Title","Description","By","Country","Rating","Categories","Colors"
"https://www.awwwards.com/sites/robin-mastromarino-portfolio","Day","Robin Mastromarino - Portfolio","Robin Mastromarino's portfolio, UI/UX designer and HETIC student based in Paris.","Robin Mastromarino","France",7.36,"Web & Interactive,Fullscreen,Portfolio,Responsive Design,CSS3,HTML5","Black,Blue"
"https://www.awwwards.com/sites/poignee-de-main-virile-studio","Day","Poignée de main virile","New website for the France-based graphic design & digital creative studio Poignée de main virile","Poignée de main virile","France",7.73,"Design Agencies,Other,Animation,Graphic design,Portfolio,SVG","Black"
"https://www.awwwards.com/sites/the-law-of-the-jungle","Day","The Law of the Jungle","To create this immersive experience, we rendered 3D models of natural elements like trees, branches and flowers to recreate the feeling of entering the Jungle. Building the site in WebGL and using a dimensional transition between frames allowed us to further emulate this feeling. We also implemented animations between each section—drag the scene horizontally to animate the page. The site is built on the Tumblr platform, allowing fans to follow the page as well as share, like and reblog its social content. All in all, visuals blend seamlessly with technology to create a wholly original experience to celebrate Disney's The Jungle Book.","Watson/DG ","United States",8.26,"Film & TV,Promotional,Web & Interactive,Animation,Fullscreen,Navigation Menu,HTML5,WebGL","Black,Green,White"
"https://www.awwwards.com/sites/epic-ireland","Day","EPIC Ireland","EPIC Ireland is Dublin’s dramatic new 21st century visitor experience that showcases the unique global journey of the Irish people.","WONDR","Ireland",7.6,"Culture & Education,Big Background Images,Graphic design,Texture","Black,Green,Yellow"
"https://www.awwwards.com/sites/studio-rotatedeg","Day","Studio Rotate°","A digital studio that partner with ambitious clients who want to thrive online","studiorotate.com ","United Kingdom",7.3,"Design Agencies,Web & Interactive,Animation,Minimal,Portfolio,Responsive Design,Unusual Navigation","Black,Silver"
"https://www.awwwards.com/sites/design-hotels-original-experiences","Day","Design Hotels™ Original Experiences","Discover the world of Design Hotels™ Original Experiences, and begin dreaming up your next extraordinary trip.","Positioner & Design Hotels","Switzerland",7.33,"Hotel / Restaurant,Video","Black,Silver"
"https://www.awwwards.com/sites/uber-brand","Day","Uber Brand","We’re excited to roll out this new look and feel that celebrates both our technology and the cities we serve. I hope you enjoy exploring the new Uber brand as much as we enjoyed building it.","Uber ","United States",7.36,"Business & Corporate,Typography","Green,White"
"https://www.awwwards.com/sites/filip-nordin","Day","Filip Nordin","Portfolio of Filip Nordin","Filip Nordin","Sweden",7.53,"Promotional,Web & Interactive,Animation,Clean,Portfolio,Scrolling,Typography,Unusual Navigation","Black,White"
"https://www.awwwards.com/sites/sonikpass","Day","Sonikpass","Explore Sonikpass — An identity and access management app, that delivers the highest level of security, without using passwords","Bojan Wilytsch","Germany",7.43,"Business & Corporate,Clean,Minimal,Typography","Blue,Red,White"
"https://www.awwwards.com/sites/sound-of-change-music-label","Day","Sound of Change music label","Sound of Change – Supporting Buskers Beyond The Streets.  Sound of Change is the new record label, which gives buskers the opportunity to have their music recorded in a studio and listeners the world over, to help them make money beyond the streets.","Hungry Boys","Russia",7.58,"Music & Sound,Other,Web & Interactive,Animation,Big Background Images,Parallax,Scrolling,Video,WebGL","Black"
"https://www.awwwards.com/sites/bonobo-jeans","Day","Bonobo Jeans","Interactive on-line catalog presenting the new collection through customized moodboards. Designed by Extrême Sensio & Studio Bonhomme.","Extrême Sensio","France",7.54,"Fashion,Navigation Menu,Portfolio,Responsive Design,Video,CSS Framework","Blue,Silver,White"
"https://www.awwwards.com/sites/discovery-building","Day","Discovery Building","An immersive building at the University of Wisconsin focused on science.","Coulee Creative ","United States",7.18,"Architecture,Culture & Education,Institutions,Real Estate,Animation,Big Background Images,Unusual Navigation,Video,Drupal","Red,Silver,White"
"https://www.awwwards.com/sites/moxhe","Day","Moxhe","Moxhe is a Modern Australian restaurant with a focus on Fresh Seafood.","ReedBe","Belgium",7.26,"Food & Drink,Big Background Images,Clean,Photography","Black,Brown,White"
"https://www.awwwards.com/sites/name-our-ship","Day","Name Our Ship","The #NameOurShip campaign invites the public to name the new £200 million pound Polar Research Ship, launching in 2019","Blue Stag ","United Kingdom",7.29,"Culture & Education,Games & Entertainment,Promotional,Clean,Responsive Design,Video,Social Integration,jQuery","Black,Red,White"
"https://www.awwwards.com/sites/get-vive-ready","Day","Get Vive Ready","Move your body to survive the menacing city of Artima and its evil boss Two Tails. Complete the game to prove you’re ready for HTC’s Vive VR headset.","B-reel ","United Kingdom",7.76,"Games & Entertainment,Promotional,Web & Interactive,Animation,WebGL,WebSockets","Black,Blue,Green"
"https://www.awwwards.com/sites/ifly50","Day","iFly50","To celebrate the iconic fiftieth edition of IFLY KLM Magazine, we created the ultimate travel collection, presenting the 50 most beautiful, surprising and mesmerising destinations from all over the world.","Born05","Netherlands",8.19,"Business & Corporate,Promotional,Animation,Big Background Images,Photography,SVG","Black,Orange,White"
"https://www.awwwards.com/sites/nikos-koulis-jewels","Day","Nikos Koulis Jewels","Nikos Koulis is one of the most famous and upcoming Greek jewel designers. Rihanna and Madonna are just a few of his most popular clients. The brief we received regarding the website's design was: ""We want absolutely nothing"".  We worked on a simple and elegant design that really lets the jewels and the lifestyle photos shine through. The logo inspired us to play around with thin lines and we decided to create details and interactions all across the website, based on it.  The final result is a website that's exciting to use for the avarage user and the jewel aficionados alike, since it gives them the opportunity to explore the details and understand the quality of each piece.","Big Horror Athens","Greece",7.26,"Fashion,Animation,Big Background Images,Clean","Black,Silver,White"
"https://www.awwwards.com/sites/bb-dakota-ecommerce-platform","Day","BB Dakota eCommerce Platform","The new BB Dakota eCommerce platform streamlines the purchase decision process by providing the user with a highly contextualized shopping experience from beginning to end. The site delivers a rich, immersive experience through big imagery, high-quality branded video content, and deeper brand storytelling through collection pages and an online journal. All created on a custom-built Wordpress CMS.","BASIC ","United States",7.58,"E-Commerce,Fashion,Web & Interactive,Big Background Images,Wordpress","Black,Silver,White"
"https://www.awwwards.com/sites/maeva-barriere","Day","Maeva Barrière","Eat art with Maeva Barrière, Doctor of Fine Arts.","Mashvp","France",7.34,"Art & Illustration,Culture & Education,Web & Interactive,Animation,Fullscreen,Minimal,Parallax,Portfolio,WebGL","Black,White"
"https://www.awwwards.com/sites/plastic-studio","Day","Plastic Studio","Plastic  website. Plastic is a studio located in Barcelona specializing in the design and development of user-centered digital experiences.","Plastic Studio","Spain",7.43,"Business & Corporate,Design Agencies,Web & Interactive,Colorful,Parallax,Portfolio,Responsive Design,CSS3,HTML5","Black,Green,White"
"https://www.awwwards.com/sites/visit-humboldt-california","Day","Visit Humboldt","Discover beautiful Humboldt California by simply pinning locations while viewing full screen videos to create a custom vacation itinerary.","BKWLD ","United States",7.85,"Hotel / Restaurant,Promotional,Web & Interactive,Big Background Images,Clean,Fullscreen,Video","Brown,Silver,Yellow"
"https://www.awwwards.com/sites/dada-data","Day","DADA-DATA","Dada-Data is a digital documentary consisting of interactive exercises, six DADA Hacktions, and a web anti-museum, the DADA-Dépôt. Dada-Data was launched on the day of the 100th anniversary of the DADA movement.","Akufen","Canada",8.11,"Art & Illustration,Culture & Education,Web & Interactive,Animation,Graphic design,Unusual Navigation,Social Integration,WebGL","Red,Silver,White"
"https://www.awwwards.com/sites/steven-mengin-portfolio","Day","Steven Mengin - Portfolio","Portfolio of Steven Mengin, Digital Designer.  Minimal, Black & WebGL","Steven Mengin ","United Kingdom",7.8,"Design Agencies,Web & Interactive,Minimal,Portfolio,Single page,WebGL","Black"
"https://www.awwwards.com/sites/checkland-kindleysides-agency","Day","Checkland Kindleysides","Agency website","Sennep ","United Kingdom",7.51,"Design Agencies,Big Background Images,Clean,Icons,Responsive Design","Black,White,Yellow"
"https://www.awwwards.com/sites/emirates-view-from-above","Day","Emirates: View From Above","A website created for Emirates and Boeing, in which you spin a 3D globe, like you did when you were a kid. Pick a location depending on where your finger lands and explore the world!","UNIT9 ","United Kingdom",7.77,"Business & Corporate,Technology,Web & Interactive,Animation,App Style,WebGL","Black,Blue,Orange"
"https://www.awwwards.com/sites/phive-health-fitness-clubs","Day","Phive Health & Fitness Clubs","Phive are two prominent Health & Fitness Clubs located in the city of Coimbra - Portugal. The website reflects their exceptional offer with daily activities, ample spaces and state-of-the-art equipment.","Bürocratik","Portugal",7.55,"Music & Sound,Promotional,Sports,Animation,Clean,Fullscreen,Responsive Design,jQuery","Brown,Orange,Silver"
"https://www.awwwards.com/sites/wonderland-1","Day","Wonderland.","Wonderland is a Web and Design Studio. We create products that make people feel cool <U+270C> Our studio is located in Amsterdam, NL","Wonderland.","Netherlands",7.6,"Business & Corporate,Design Agencies,Web & Interactive,Animation,Clean,Trend","Black,White"
"https://www.awwwards.com/sites/sevenhills-nature-s-combinations","Day","Sevenhills - Nature's Combinations","Discover the Sevenhills journey: an immersive & emotional trip introducing Sevenhills consciousness and care for quality & people","Immersive Garden","France",7.67,"Food & Drink,Promotional,Fullscreen,Parallax,Responsive Design,Texture,Unusual Navigation,WebGL","Brown,Green,White"
"https://www.awwwards.com/sites/love-notes","Day","Love Notes","Spotify Love Notes lets users generate a Valentine’s Day playlist with a secret message inside. Send a romantic note to the love of your life, or a steamy note to a sexy stranger.","Stinkdigital ","United States",8.01,"Mobile & Apps,Music & Sound,Web & Interactive,Animation,Unusual Navigation,HTML5,SVG,WebGL","Blue,Pink,Red"
"https://www.awwwards.com/sites/rezo-zero-1","Day","Rezo Zero","Rezo Zero is a creative studio that is specialized in brand strategy and digital creation. We will work with you to design your brand identity and make it evolve in a consistent and modern fashion on each and every connected device.","Rezo Zero","France",7.95,"Design Agencies,Clean,Navigation Menu,Portfolio,Responsive Design,CSS3","Black,Green,White"
"https://www.awwwards.com/sites/collapse","Day","Collapse","Based on the storyline of Tom Clancy’s The Division, Collapse is an end of society simulator that uses real data to create a personalised experience. How long will it take for your city and the world to collapse ?","BETC Digital","France",7.88,"Games & Entertainment,WebGL","Black,White"
"https://www.awwwards.com/sites/spring-summer-2016","Day","Spring/Summer 2016","We build strong brands and grow businesses through branded services, digital storytelling, engaging content and rich shopping experiences.","Spring/Summer","Denmark",7.73,"Business & Corporate,Design Agencies,Web & Interactive,Clean,Fullscreen,Minimal,Navigation Menu,Portfolio,Responsive Design","Black,Brown,White"
"https://www.awwwards.com/sites/in-space-we-trust","Day","In Space We Trust","The art project has dedicated to all space pioneers and researchers of space.We have tried to show the most important events in the history of space exploration.","AILOVE","Russia",7.91,"Art & Illustration,Animation,Fullscreen,Graphic design,Typography","Blue,Green,Orange"
"https://www.awwwards.com/sites/portfolio-of-aaron-porter","Day","Portfolio of Aaron Porter","Large case studies delve into all of the details of the creative process. A unique navigation pattern builds a spatial context. And throughout, the imagery connects every page to create a portfolio built with a focus on story.","Aaron Porter ","United States",7.11,"Design Agencies,Web & Interactive,Animation,Clean,Portfolio,Unusual Navigation,Video,HTML5","Black,Blue,Red"
"https://www.awwwards.com/sites/mira","Day","Mira","In order to showcase Hydra, our own framework, we wanted to put together a simple application that adapted to each possible platform, all while using a single JavaScript codebase.","Active Theory ","United States",7.6,"Games & Entertainment,Technology,Web & Interactive,Animation,Colorful,WebGL","Black"
"https://www.awwwards.com/sites/syfy-the-magicians-1","Day","SyFy: The Magicians","NBCUniversal reached out to UNIT9 create an interactive second screen experience showcasing the new SyFy series ‘The Magicians’.","UNIT9 ","United Kingdom",7.87,"Film & TV,Games & Entertainment,Web & Interactive,Responsive Design,CSS3,HTML5,WebGL","Black,Blue,Green"
"https://www.awwwards.com/sites/la-2024","Day","LA 2024","The official site of the LA24 Exploratory Committee to bring the 2024 Olympic and Paralympic Games to Los Angeles.","72andSunny ","United States",7.6,"Events,Sports,Animation,Bright,Clean,Unusual Navigation","Pink,Yellow"
"https://www.awwwards.com/sites/dac-davy-nguyen-ddng-portfolio","Day","Dac Davy Nguyen - DDNG Portfolio","Dac Davy Nguyen — DDNG portfolio / Interactive designer","Dac Davy Nguyen","France",7.71,"Other,Web & Interactive,Animation,Parallax,Portfolio,Scrolling,CSS3","Black,Silver"
"https://www.awwwards.com/sites/codeology","Day","Codeology","Codeology visualizes any public Github project as a unique 3D ASCII creature, determining its combination of shapes, colors, and size based on the coding languages used within.","West ","United States",7.28,"Art & Illustration,Technology,Web & Interactive,Animation,Colorful,Graphic design,Retro,WebGL","Black,Green,Red"
"https://www.awwwards.com/sites/haus-3","Day","HAUS","HAUS is a branding and marketing company based in Los Angeles with a focus on the intersection between design and technology.","HAUS ","United States",7.15,"Business & Corporate,Design Agencies,Web & Interactive,Clean,Colorful,Portfolio,Responsive Design,WebGL","Blue,Green"
"https://www.awwwards.com/sites/ruben-sanchez","Day","Ruben Sanchez","I´m Spanish Designer expert in digital projects, above all in Interactive Design and Design Interface","Rubén Sánchez","Spain",7.32,"Web & Interactive,Big Background Images,Portfolio,CSS,HTML5","Blue,Silver,White"
"https://www.awwwards.com/sites/adidas-ace-16","Day","adidas ACE 16","Boss everyone with the new ACE 16 football boots. The boots feature a futuristic design with no laces - ideal for pure control and accurate passes.","Superhero Cheesecake","Netherlands",7.9,"E-Commerce,Fashion,Sports,Animation,Colorful,Parallax,Video","Green,Pink"
"https://www.awwwards.com/sites/shiftbrain-inc-corporate-site","Day","SHIFTBRAIN Inc. corporate site","This is the corporate site for SHIFTBRAIN, a development and production company mainly based in the digital sector specializing in communication planning, design, and technology. Examples are featured on the site, which uses the new logo and CI for each case, as well as contents generated from the thinking and process behind each production. The site adopts seamless transition between pages for its overall structure so that users can easily look through the contents. In addition, together with the showreel, the top page contains an animation talking about the logo and CI.","SHIFTBRAIN Inc.","Japan",7.66,"Business & Corporate,Animation,Fullscreen,Parallax,Portfolio,Responsive Design,Video","Black,White"
"https://www.awwwards.com/sites/concrete-lcda","Day","Concrete LCDA","Discover the brand new responsive Concrete LCDA's website, the European leader in custom interior layouts and wall claddings made from lightweight concrete.","Akaru","France",7.31,"Architecture,Animation,Big Background Images,Clean,Responsive Design,Trend,CSS3","Silver,White"
"https://www.awwwards.com/sites/elespacio-creative-agency","Day","Elespacio","Digital creative agency. Barcelona & Berlin.","Elespacio","Spain",7.25,"Design Agencies,Colorful,Responsive Design",""
"https://www.awwwards.com/sites/quiver-new-sharing-made-for-people","Day","Quiver, new sharing made for people.","Share your files with complete control over who sees them, how and when.","Bürocratik","Portugal",7.22,"Mobile & Apps,Technology,Web & Interactive,Startups,Animation,App Style,Clean,Colorful",""
"https://www.awwwards.com/sites/fake-music","Day","FAKE MUSIC","Paris-based record label","Maxime Chillemi","France",7.2,"Music & Sound,Bright,Clean,Minimal","Black,Silver,White"
"https://www.awwwards.com/sites/deadwater-studio","Day","DEADWATER","Studio de création graphique et de production digitale.","DEADWATER","France",6.97,"Design Agencies,Clean,Minimal,Wordpress,CSS3,HTML5","Black,White,Yellow"
"https://www.awwwards.com/sites/petra-in-streetview","Day","Petra in StreetView","Using Photospheres and Street View of the ancient city of Petra, the site includes audio narration and interactive hotspots creating an immersive experience where visitors are led on a guided tour.","Google Brand Studio ","United Kingdom",7.13,"Culture & Education,Other,Web & Interactive,Big Background Images,Photography","Brown,Orange,Yellow"
"https://www.awwwards.com/sites/cleverdegfranke","Day","CLEVER°FRANKE","The new website of CLEVER°FRANKE, a design agency that combines strategy, design & technology to create data driven tools and experiences that enable change.","CLEVER°FRANKE","Netherlands",7.14,"Design Agencies,Mobile & Apps,Web & Interactive,Big Background Images,Clean,Flat Design,Responsive Design,HTML5,WebGL","Black"
"https://www.awwwards.com/sites/natan-fashion-house","Day","Natan","Natan is a fashion house founded by Edouard Vermeulen. We provide stylish and contemporary fashion for women","Dogstudio","Belgium",7.57,"Fashion,Animation,Bright,Clean","White"
"https://www.awwwards.com/sites/exoskills","Day","Exoskills","Exoskills is a design office which creates connected products and services to analyse, understand, improve and connect daily life.","Exoskills","France",7.25,"Design Agencies,Mobile & Apps,Technology,Clean,Portfolio,Responsive Design,CSS3,HTML5","Black,Brown,White"
"https://www.awwwards.com/sites/details-1","Day","Details","Nous sommes une agencede communication digitale basée à Genève, Suisse.","Details","Switzerland",7.33,"Design Agencies,Bright,Clean,Video","Blue"
"https://www.awwwards.com/sites/jetlag","Day","JETLAG","Two photographers shooting at the same time in two different places in the world. They have to select one shot every 30 minutes, hopefully nice…","CREAKTIF","France",7.27,"Art & Illustration,Other,Web & Interactive,Big Background Images,Clean,Fullscreen,Infinite Scroll,Photography,Scrolling","Black,Green"
"https://www.awwwards.com/sites/new-lab","Day","New Lab","New Lab is a collaborative workspace for small-scale designers and product manufacturers. The website is based on the theme of creating and manufacturing in a digital age.","Hyperakt ","United States",6.79,"Culture & Education,Technology,Web & Interactive,Clean,Graphic design,Icons,Minimal,Responsive Design","Black"
"https://www.awwwards.com/sites/out-monster-the-monster","Day","Out Monster The Monster","The Official Tumblr Social Experience for TRIPLE 9 Movie","Hybrid Studio ","United States",7.14,"Games & Entertainment,Web & Interactive,Infinite Scroll,Social Integration","Red"
"https://www.awwwards.com/sites/portraits-by-b-o-play","Day","Portraits by B&O PLAY","Portraits by B&O PLAY is a photographic exploration of the synergies between consumer wearables and fashion.","B&O PLAY","Denmark",7.41,"Fashion,Music & Sound,Technology,Animation,Big Background Images,Clean,Photography,Scrolling","Black,Silver,White"
"https://www.awwwards.com/sites/oxford-house","Day","Oxford House","Oxford House is a creative production agency based in Amsterdam. The new site has an unique way of navigating via the menu through the main pages. Besides every page has many details in design and development, a clean style with intuitive interaction.","Jer Buhrmann","Netherlands",7.17,"Film & TV,Other,Web & Interactive,Animation,Minimal,Navigation Menu,Portfolio,Typography","Black,White"
"https://www.awwwards.com/sites/centurion-magazine","Day","Centurion-Magazine","An online magazine with exclusive Centurion Magazine readers features - as well as a public go-to destination for luxury content.","relax we are the good guys","Germany",7.13,"Business & Corporate,Events,Fashion,Clean,Responsive Design,Typography","Black"
"https://www.awwwards.com/sites/active-theory-v3","Day","Active Theory v3","Active Theory is a creative digital production studio based in Venice, California. We make bold things for the big guys.","Active Theory ","United States",7.76,"Design Agencies,Technology,Web & Interactive,Animation,Navigation Menu,Portfolio,Video,WebGL","Black,White"
"https://www.awwwards.com/sites/a-short-journey","Day","A Short Journey","Close your computer and jump in your car to enjoy a short journey to the sun !","Cher Ami","France",7.09,"Art & Illustration,Music & Sound,Web & Interactive,Animation,WebGL","Yellow"
"https://www.awwwards.com/sites/tolia-the-longest-short-films","Day","Tolia - The Longest Short Films","Tolia ice cream is gone in a matter seconds, but it fills our hearts and bellies with never-ending happiness. This delicious paradox inspired The Longest Short Films (In The Universe) featuring 15 (incr)edible transformations of a single brave actress and loads of tasty 3D characters.","Leavingstone","Georgia",7.29,"Art & Illustration,Food & Drink,Animation,Big Background Images,Clean,Colorful,Fullscreen,Video","Blue"
"https://www.awwwards.com/sites/make-me-pulse-2016-wishes","Day","Make Me Pulse 2016 Wishes","Make Me Pulse wish you all the best for 2016","Make Me Pulse","France",7.77,"Technology,Web & Interactive,Animation,Graphic design,Typography,Unusual Navigation,WebGL","Black,White"
"https://www.awwwards.com/sites/jeremie-battaglia","Day","Jérémie Battaglia","Jérémie Battaglia is a filmmaker and photographer based in Montreal, Quebec.","Deux Huit Huit","Canada",7,"Art & Illustration,Film & TV,Photography,Portfolio","Black,White"
"https://www.awwwards.com/sites/do-you-still-believe","Day","Do You Still Believe?","To celebrate the return of THE X-FILES, Watson/DG created Do You Still Believe?, a digital experience designed to bring together fans of the original series. The site draws in visitors with an exclusive one-minute preview of the first episode, a recap narrated by Agent Mulder that sets the stage for the show. From there, fans can explore an immersive Web-GL “X” made of up hundreds of comments, tweets and pics aggregated from across social media. Each post takes the form of a redacted document, creating what appears to be an intricate archive of government secrets.","Watson/DG ","United States",7.49,"Film & TV,Promotional,Web & Interactive,Animation,HTML5,WebGL","Black,Red,Silver"
"https://www.awwwards.com/sites/red-collar-digital","Day","Red Collar","We’re a creative digital agency based in Russia. Our team creates unique, innovative and tecnological projects","Red Collar","Russia",7.24,"Business & Corporate,Design Agencies,Promotional,Clean,Flexible,Trend,WebGL","Black,Red,White"
"https://www.awwwards.com/sites/publicis90","Day","Publicis90","Publicis90, : Startup Global Initiative","Publicis Groupe","France",7.63,"Design Agencies,Events,Animation,Colorful,Fullscreen,CSS3","Pink,Red,White"
"https://www.awwwards.com/sites/a-state-of-war","Day","A State of War","A State of War is a dynamic online experience, harnessing the power of thousands of state owned World War 1 assets and presenting them in a meaningful, memorable format.","JSACreative","Australia",7.08,"Culture & Education,Promotional,Web & Interactive,Parallax,Scrolling,CSS3,HTML5,WebGL","Brown,Silver,Yellow"
"https://www.awwwards.com/sites/doudou-blues","Day","Doudou Blues","A Cute Musical and poetic Christmas tale that brings together two talented French artists.","FCINQ","France",7.15,"Art & Illustration,Music & Sound,Animation,Clean,Navigation Menu,HTML5","White"
"https://www.awwwards.com/sites/the-grey-tales","Day","The Grey Tales","Four stories about elephants from around the world. Discover the secret life of elephants and why we need to protect them.","Louis Ansa ","United States",7.41,"Art & Illustration,Culture & Education,Animation,Horizontal Layout,Navigation Menu,WebGL","Green,Silver,Yellow"
"https://www.awwwards.com/sites/control-films-2","Day","Control Films","Control Films is a commercial and music video boutique production company based in Paris.","Anonymous","France",7.42,"Film & TV,Web & Interactive,Animation,Fullscreen,Video","Black,White"
"https://www.awwwards.com/sites/around-the-world-in-12-dishes","Day","Around the World in 12 Dishes","Elespacio in collaboration with culinary advocate Imogen Wells have created a very special website to celebrate diversity and help society build a more intimate relationship with our food and its sources. Around the World in 12 Dishes is a collection of tasty recipes and stories of small food-producers.","Elespacio","Spain",7.06,"Culture & Education,Design Agencies,Food & Drink,Colorful,Graphic design,Responsive Design,Typography,CSS3,HTML5","Blue,Pink,Yellow"
"https://www.awwwards.com/sites/panoply","Day","Panoply","Panoply is a Creative Company. Crafting experiences for advertising, broadcast, digital and print.","Panoply ","United Kingdom",7.07,"Design Agencies,Animation,Big Background Images,Clean,Video","Black"
"https://www.awwwards.com/sites/the-revenant-200-miles-3","Day","The Revenant: 200 Miles","An immersive experience that takes you inside Hugh Glass’s journey of survival and his quest for redemption.","Osk Studio ","United States",7.37,"Film & TV,Technology,Web & Interactive,Fullscreen,Responsive Design,Unusual Navigation,Video,WebGL","Black,Blue,Silver"
"https://www.awwwards.com/sites/p-o-c","Day","P.O.C.","P.O.C. | Portfolio of an eccentric woodworker","Pier-Luc","Canada",7.13,"Art & Illustration,Fullscreen,Portfolio,Responsive Design,Trend,CSS3,HTML5","Green,Orange,White"
"https://www.awwwards.com/sites/conde-nast-2015","Day","Condé Nast","Condé Nast - End Of Year 2015","Wondersauce ","United States",7.08,"Business & Corporate,Technology,Colorful,Flat Design","Red,White"
"https://www.awwwards.com/sites/onirim","Day","Onirim","Discover the brand new website of the Parisian production agency ONIRIM.","Immersive Garden","France",7.28,"Film & TV,Clean,Minimal,Photography,Typography,Video","Black,White"
"https://www.awwwards.com/sites/jumeirah-inside","Day","Jumeirah Inside","Step into the Burj Al Arab Jumeirah and explore inside the world’s most luxurious hotels as you travel through 360 degrees of luxury.","MediaMonks","Netherlands",7.23,"Hotel / Restaurant,Video,HTML5","Blue,White"
"https://www.awwwards.com/sites/atieva","Day","Atieva","Join Atieva as we create the car of the future, and demonstrate the true advantages of an electric vehicle. Silky smooth site with subtile animations and interactive Canvas backgrounds.","Atieva ","United States",7.4,"Business & Corporate,Promotional,Technology,Animation,Clean,Photography,HTML5,WebGL","Black,Orange,White"
"https://www.awwwards.com/sites/highline-america-s-most-admired-lawbreaker","Day","Highline: America's Most Admired Lawbreaker","The inside story of a big pharma cover up, a 15-part journalism experience for Huffington Post Highline.","Gladeye ","New Zealand",7.23,"Art & Illustration,Culture & Education,Web & Interactive,CSS3,HTML5","Blue,Red,Yellow"
"https://www.awwwards.com/sites/sailing-with-greenpeace","Day","Sailing with Greenpeace","The Greenpeace fleet: taking the helm of all campaigns. Embark on Greenpeace’s boats and find out about their epic journeys over the last 40 years. Boots and waterproofs recommended.","TWLVR","France",7.67,"Art & Illustration,Film & TV,Clean,Unusual Navigation,Video,HTML5","Black,Blue,Silver"
"https://www.awwwards.com/sites/parcours-canada","Day","Parcours Canada","Parcours Canada specializes in custom-made trips for individuals, families and couples in Canada. Its local and passionate team helps you build the perfect experience for you.","Locomotive","Canada",7.2,"E-Commerce,Other,Clean,Flat Design,Photography,Responsive Design","Black,Orange,White"
"https://www.awwwards.com/sites/epicurrence-no-3-park-city-ut-1","Day","Epicurrence No. 3 — Park City, UT","Epicurrence is for the creatives. It’s for the makers. It’s for the ones looking for the biggest inspirational thrill ride. Loaded with a full week of snowboarding and skiing, unheard of stories from the all-stars and inspiration everywhere.","Rally Interactive ","United States",7.34,"Events,Other,Promotional,Parallax,Responsive Design,Typography","Black,Green,White"
"https://www.awwwards.com/sites/fornasetti-secret-page","Day","Fornasetti | Secret Page","Fornasetti is a historic design brand, known for its ironic and unique style. POMO designed the website as an harmonious picture of heterogeneous elements, including a playful Secret Page","POMO","Italy",7.36,"Art & Illustration,Web & Interactive,Animation,Big Background Images,Colorful,Unusual Navigation,Social Integration","Black,White,Yellow"
"https://www.awwwards.com/sites/google-performing-arts","Day","Google - Performing Arts","Step on stage with the performing arts and watch the world's greatest performances come to life in 360º.","Google Brand Studio ","United Kingdom",6.76,"Culture & Education,Technology,Web & Interactive,Responsive Design,Video,CSS3,HTML5,WebGL","Black,Blue,Orange"
"https://www.awwwards.com/sites/la-chasse-aux-reves","Day","La chasse aux rêves","Every week, help the heroes from Coxylune to make children's dreams happen. Try to win many gifts exploring the planets.","Sweet Punk","France",7.29,"Games & Entertainment,Animation,Parallax,Video","Blue,Red,White"
"https://www.awwwards.com/sites/fleximize-squad","Day","Fleximize Squad","Fleximize Squad is a playful experience based entirely on SVG animation. Through three different interrelated stories, users can access a smart way to ask for a loan. Join us in this mission!","inTacto","Argentina",7.46,"Art & Illustration,Business & Corporate,Other,Animation,Colorful,Vector,SVG","Blue,Green,White"
"https://www.awwwards.com/sites/tati-express","Day","Tati Express","Dive into the world of Jacques Tati, the most inventive French filmmaker.","Femme Fatale Studio","France",7.47,"Art & Illustration,Film & TV,Web & Interactive,Animation,Colorful,Flat Design,Video,Web Fonts","Pink,White,Yellow"
"https://www.awwwards.com/sites/sfcd-1","Day","SFCD","SFCD is a digital product agency based in San Francisco and NYC.","SFCD ","United States",7.42,"Web & Interactive,Animation,Portfolio",""
"https://www.awwwards.com/sites/le-dernier-gaulois","Day","Le Dernier Gaulois","Discover the story of Apator, the last & legendary Gallic through 6 illustrated innovative and immersive scrolling episodes.","Immersive Garden","France",7.73,"Culture & Education,Animation,Big Background Images,Fullscreen,Navigation Menu,Responsive Design,Unusual Navigation","Orange"
"https://www.awwwards.com/sites/assos","Day","Assos","A top cycling apparel brand that focuses its attention on the perfect product performance requires a website that not only is distinguished, sporty and modern, but includes all of its niche interests.","AQuest","Italy",7.03,"Sports,Web & Interactive,Graphic design,Responsive Design,CSS3,HTML5","Black,White,Yellow"
"https://www.awwwards.com/sites/reuters-tv","Day","Reuters TV","A video news site","UENO. ","United States",7.26,"Film & TV,Web & Interactive,Clean,Fullscreen,Single page","Black"
"https://www.awwwards.com/sites/uncharted-waters","Day","Uncharted Waters","Uncharted Waters is a cross-platform interactive and documentary experience that invites viewers to follow the journey of elite athletes as they vie for a spot on the 2016 US Olympic and Paralympic sailing teams. From grueling travel around the world for competitions to balancing college and family life with the demands of an unrelenting training schedule, Sunbrella.com/uncharted lets users follow athletes’ journeys through athlete profile videos and video diaries, real-time social media updates, informational articles, and an interactive map of competitions, training and travel. Uncharted Waters will culminate in and support a full-length documentary launching in spring 2016.","Wray Ward ","United States",7.4,"Business & Corporate,Film & TV,Sports,Big Background Images,Minimal,Texture,Video,Web Fonts,Social Integration","Black,Silver,White"
